Transaction Date,Owner,Ticker,Asset Name,Asset Type,Transaction Type,Amount,Comment,Last Name,First Name,Date Received
09/27/2023,Joint,--,WAXAHACHIE TEX INDPT SCH DIST ULTD TAX REF BDS Rate/Coupon: 4.0% Matures: 08/15/34,Municipal Security,Purchase,"$50,001 - $100,000",--,Mullin,Markwayne,10/12/2023
09/28/2023,Joint,--,LUCAS CNTY OHIO LTD TAX VAR PURP IMPT GO BD ANTIC Rate/Coupon: 4.375% Matures: 10/11/24,Municipal Security,Purchase,"$50,001 - $100,000",--,Mullin,Markwayne,10/12/2023
09/28/2023,Joint,--,Macomb Inter Sch Dist Mich Unltd Tax Fo Bldg Site Bds Rate/Coupon: 5.0% Matures: 05/01/38,Municipal Security,Purchase,"$50,001 - $100,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,ABT,Abbott Laboratories Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,ADBE,Adobe Systems Inc,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,AMD,"Advanced Micro Devices, Inc. - Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,GOOGL,Alphabet Cl A,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,AMZN,Amazon.com Inc,Stock,Purchase,"$50,001 - $100,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,AXP,American Express Company Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,ELV,"Elevance Health, Inc. Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,AAPL,Apple Inc. - Common Stock,Stock,Purchase,"$50,001 - $100,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,AMAT,"Applied Materials, Inc. - Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,AZO,"AutoZone, Inc. Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,BRK.B,Berkshire Hathaway Cl B,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,BLK,"BlackRock, Inc. Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,BSX,Boston Scientific Corp,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,CSX,CSX Corporation - Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,CAT,"Caterpillar, Inc. Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,CVX,Chevron Corp,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,CMG,Chipotle Mexican Grill,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,KO,Coca-Cola Company,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,CMCSA,Comcast Corporation - Class A Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,COP,ConocoPhillips Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,STZ,"Constellation Brands, Inc. Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/18/2023,Joint,COST,Costco Wholesale Corporation - Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,DHR,Danaher Corporation Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,DE,Deere & Company,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,EW,Edwards Lifesciences Corporation Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,EMR,Emerson Electric Company,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,META,"Meta Platforms, Inc. - Class A Common Stock",Stock,Purchase,"$50,001 - $100,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,FI,"Fiserv, Inc. Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,GS,"Goldman Sachs Group, Inc. (The) Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,HLT,Hilton Worldwide Holdings Inc. Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,HD,"Home Depot, Inc. (The) Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,HON,Honeywell International Inc,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,ICE,Intercontinental Exchange,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,JPM,JP Morgan Chase & Co. Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,KLAC,KLA Corporation  - Common Stock,Stock,Purchase,"$50,001 - $100,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,LRCX,Lam Research Corp,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,LLY,Eli Lilly and Company,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,MA,Mastercard Inc,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,MSFT,Microsoft Corp,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,NKE,Nike Inc,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,NVDA,NVIDIA Corporation - Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,PANW,"Palo Alto Networks, Inc. - Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,PEP,Pepsico Inc,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,PG,Procter & Gamble Company,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,RTX,RTX Corporation Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,SPGI,S&P Global Inc. Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,CRM,"Salesforce, Inc. Common Stock",Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,SHW,Sherwin-Williams Company,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,SBUX,Starbucks Corporation - Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,TMUS,T-Mobile US,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,TXN,Texas Instruments Incorporated - Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,TMO,Thermo Fisher Scientific Inc,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,UNP,Union Pacific Corporation Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,UNH,Unitedhealth Group Inc,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,VLO,Valero Energy Corporation Common Stock,Stock,Purchase,"$50,001 - $100,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,V,Visa Inc,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
09/13/2023,Joint,ZTS,Zoetis Inc. Class A Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Mullin,Markwayne,10/12/2023
08/24/2023,Spouse,JNJKVUE,Johnson & Johnson Common Stock (Exchanged) Kenvue Inc. Common Stock (Received),Stock,Exchange,"$1,001 - $15,000",--,Whitehouse,Sheldon,10/03/2023
08/24/2023,Self,JNJKVUE,Johnson & Johnson Common Stock (Exchanged) Kenvue Inc. Common Stock (Received),Stock,Exchange,"$1,001 - $15,000",--,Whitehouse,Sheldon,10/03/2023
09/26/2023,Spouse,--,US TREASURY BILL,Other Securities,Sale (Full),"$1,001 - $15,000",--,Carper,Thomas R,10/02/2023
09/26/2023,Spouse,--,US TREASURY BILL,Other Securities,Sale (Full),"$15,001 - $50,000",--,Carper,Thomas R,10/02/2023
09/25/2023,Spouse,--,US TREASURY BILL,Other Securities,Purchase,"$1,001 - $15,000",--,Carper,Thomas R,10/02/2023
09/25/2023,Spouse,--,US TREASURY BILL,Other Securities,Purchase,"$15,001 - $50,000",--,Carper,Thomas R,10/02/2023
09/21/2023,Spouse,--,US TREASURY BILL,Other Securities,Sale (Full),"$15,001 - $50,000",--,Carper,Thomas R,10/02/2023
09/21/2023,Spouse,--,US TREASURY BILL,Other Securities,Sale (Full),"$15,001 - $50,000",--,Carper,Thomas R,10/02/2023
09/21/2023,Spouse,--,US TREASURY BILL,Other Securities,Sale (Full),"$15,001 - $50,000",--,Carper,Thomas R,10/02/2023
09/21/2023,Spouse,--,US TREASURY BILL,Other Securities,Purchase,"$15,001 - $50,000",--,Carper,Thomas R,10/02/2023
09/21/2023,Spouse,--,US TREASURY BILL,Other Securities,Sale (Full),"$50,001 - $100,000",--,Carper,Thomas R,10/02/2023
09/20/2023,Spouse,--,US TREASURY BILL,Other Securities,Purchase,"$15,001 - $50,000",--,Carper,Thomas R,10/02/2023
09/20/2023,Spouse,--,US TREASURY BILL,Other Securities,Purchase,"$15,001 - $50,000",--,Carper,Thomas R,10/02/2023
09/20/2023,Spouse,--,US TREASURY BILL,Other Securities,Purchase,"$50,001 - $100,000",--,Carper,Thomas R,10/02/2023
08/31/2023,Self,--,"Narya Capital Fund II, L.P. Company: Narya Capital Fund II, L.P.
                                                    
                                                         (Cincinnati, OH) Description: Venture capital fund",Other Securities,Purchase,"$100,001 - $250,000",Subscription to limited partner interest in venture capital fund,Vance,JD,09/29/2023
08/30/2023,Self,--,"Narya Capital Management LLC Company: Narya Capital Management LLC
                                                    
                                                         (Cincinnati, OH) Description: Venture capital fund management services",Non-Public Stock,Sale (Full),"$1,000,001 - $5,000,000",--,Vance,JD,09/29/2023
08/22/2023,Joint,ZTS,Zoetis Inc Cl A,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,ULTA,Ulta Beauty Inc,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,TSCO,Tractor Supply Company,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,TJX,TJX Companies,Stock,Sale (Full),"$15,001 - $50,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,TMO,Thermo Fisher Scientific Inc,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,LUV,Southwest Airlines Company,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,PPG,PPG Industries,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,PNC,"PNC Financial Services Group, Inc. (The) Common St",Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,PXD,Pioneer Natural Resources Company,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,NTRS,Northern Trust Corp,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,MSFT,Microsoft Corp,Stock,Sale (Full),"$50,001 - $100,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,MA,Mastercard Inc,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,LRCX,Lam Research Corp,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,LH,Laboratory Corp of America Holdings,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,JPM,JP Morgan Chase & Company,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,JNJ,Johnson & Johnson,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,HON,Honeywell International Inc,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,CVS,CVS Corp,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,COST,Costco Wholesale Corporation - Common Stock,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,CHD,"Church & Dwight Company, Inc. Common Stock",Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks  for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,CVX,Chevron Corp,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,SCHW,The Charles Schwab Corp,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,BMY,Bristol-Myers Squibb Company,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,BKNG,Booking Holdings Inc,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,BLK,Blackrock Inc,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,AAPL,Apple Inc,Stock,Sale (Full),"$15,001 - $50,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,APH,Amphenol Corp,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,AME,"AMETEK, Inc.",Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,AXP,American Express Company,Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,AMZN,"Amazon.com, Inc. - Common Stock",Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks  for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,GOOG,Alphabet Inc. - Class C Capital Stock,Stock,Sale (Full),"$15,001 - $50,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,ALGN,"Align Technology, Inc. - Common Stock",Stock,Sale (Full),"$1,001 - $15,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks  for EIFs.,Sullivan,Daniel S,09/22/2023
08/22/2023,Joint,ACN,Accenture Plc,Stock,Sale (Full),"$15,001 - $50,000",Sale part of investment strategy of 3rd party investment professional to exchange individual stocks received after death of filer’s parents for EIFs.,Sullivan,Daniel S,09/22/2023
08/25/2023,Spouse,--,"Mack Bayou Townhomes Holdings, LLC - Class A Units Company: Mack Bayou Townhomes Holdings, LLC
                                                    
                                                         (Daphne, AL) Description: Investment and development of residential property in Florida",Other Securities,Purchase,"$100,001 - $250,000",--,Britt,Katie,09/18/2023
08/22/2023,Joint,ZTS,Zoetis Inc Cl A,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,ULTA,Ulta Beauty Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,TSCO,Tractor Supply Company,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,TJX,TJX Companies,Stock,Sale (Full),"$15,001 - $50,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,TMO,Thermo Fisher Scientific Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,LUV,Southwest Airlines Company,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,PPG,PPG Industries,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,PNC,"PNC Financial Services Group, Inc. (The) Common St",Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,PXD,Pioneer Natural Resources Company,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,NTRS,Northern Trust Corp,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,MSFT,Microsoft Corp,Stock,Sale (Full),"$50,001 - $100,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,MA,Mastercard Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,LRCX,Lam Research Corp,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,LH,Laboratory Corp of America Holdings,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,JPM,JP Morgan Chase & Company,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,JNJ,Johnson & Johnson,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,HON,Honeywell International Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,CVS,CVS Corp,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,COST,Costco Wholesale Corporation - Common Stock,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,CHD,"Church & Dwight Company, Inc. Common Stock",Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,CVX,Chevron Corp,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,SCHW,The Charles Schwab Corp,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,BMY,Bristol-Myers Squibb Company,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,BKNG,Booking Holdings Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,BLK,Blackrock Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,AAPL,Apple Inc,Stock,Sale (Full),"$15,001 - $50,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,APH,Amphenol Corp,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,AME,"AMETEK, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,AXP,American Express Company,Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,AMZN,"Amazon.com, Inc. - Common Stock",Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,GOOG,Alphabet Inc. - Class C Capital Stock,Stock,Sale (Full),"$15,001 - $50,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,ALGN,"Align Technology, Inc. - Common Stock",Stock,Sale (Full),"$1,001 - $15,000",--,Sullivan,Daniel S,09/18/2023
08/22/2023,Joint,ACN,Accenture Plc,Stock,Sale (Full),"$15,001 - $50,000",--,Sullivan,Daniel S,09/18/2023
08/31/2023,Joint,QCOM,Qualcomm Inc,Stock,Purchase,"$100,001 - $250,000",--,Tuberville,Thomas H,09/15/2023
08/18/2023,Joint,INTC,Intel Corp Option Type: Put Strike price: $30.00 Expires: 09/15/2023,Stock Option,Purchase,"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/14/2023,Joint,F,Ford Motor Company Option Type: Call Strike price: $14.35 Expires: 06/21/2024,Stock Option,Purchase,"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/14/2023,Joint,F,Ford Motor Company,Stock,Sale (Full),"$100,001 - $250,000",--,Tuberville,Thomas H,09/15/2023
08/23/2023,Self,--,FEB 24 CME CATTLE,Commodities/Futures Contract,Purchase,"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/23/2023,Self,--,OCT 23 CME CATTLE,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/23/2023,Self,--,CALL OCT 23 CBT CORN,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/21/2023,Self,--,CALL OCT 23 CBT CORN,Commodities/Futures Contract,Purchase,"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/16/2023,Self,--,OCT 23 CME CATTLE,Commodities/Futures Contract,Purchase,"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/08/2023,Self,--,DEC 23 SOYBEAN MEAL,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/08/2023,Self,--,SEP 23 SOYBEAN MEAL,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/04/2023,Self,--,DEC 23 SOYBEAN MEAL,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/04/2023,Self,--,SEP 23 SOYBEAN MEAL,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/03/2023,Self,--,DEC 23 SOYBEAN MEAL,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/03/2023,Self,--,SEP 23 SOYBEAN MEAL,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/03/2023,Self,--,CALL SEP 23 CBT SOYBEANS,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/03/2023,Self,--,CALL SEP 23 CBOT SD BEANS,Commodities/Futures Contract,Purchase,"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/01/2023,Self,--,CALL SEP 23 CBT SOYBEANS,Commodities/Futures Contract,Purchase,"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
08/01/2023,Self,--,CALL SEP 23 CBOT SD BEANS,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Tuberville,Thomas H,09/15/2023
